x;y;Id;PartId;PERIMETER;WKR_NR;WKR_NAME;LAND_NR;LAND_NAME;FLAG
8.37149401056226;54.9904461464885;0;0;98744.9;2;Nordfriesland - Dithmarschen Nord;1;Schleswig-Holstein;2
8.35367340773286;54.9695631403846;0;0
8.36300660856088;54.9459044742777;0;0
8.36301660922022;54.9298034898866;0;0
8.36286381170265;54.9118332071055;0;0
8.3828468402818;54.89306026071;0;0
8.42832797187143;54.878909078411;0;0
8.49006299751531;54.8776490903638;0;0
8.41545461458459;54.8489592941569;0;0
8.37981479533632;54.8600990090912;0;0
8.36496758094812;54.8782424737525;0;0
8.34185472056554;54.8833563523924;0;0
8.33478807792189;54.8677136761973;0;0
8.30319483606369;54.8569970042648;0;0
8.2953744025638;54.7954753681625;0;0
8.29415202233569;54.7379913747085;0;0
8.27895871463048;54.7541300124725;0;0
8.28333638973356;54.7973782090169;0;0
8.2885172037346;54.8733391208056;0;0
8.31081657306578;54.9323949450256;0;0
8.32291737312859;54.9513706410656;0;0
8.35355141133851;54.9936849417359;0;0
8.39696649648444;55.0537330534407;0;0
8.42643019042322;55.0573333663136;0;0
8.46490569666047;55.0475348530487;0;0
8.4595227848287;55.0414939151738;0;0
8.45586589262569;55.0374566618853;0;0
8.44888077325868;55.0294889290025;0;0
8.44056892304227;55.0198623362069;0;0
8.37149401056226;54.9904461464885;0;0
8.88415775591535;54.9037835703165;1;0;351460;2;Nordfriesland - Dithmarschen Nord;1;Schleswig-Holstein;1
8.97410609962555;54.898454052032;1;0
9.03759613963077;54.8774557588547;1;0
9.07978117693341;54.8733742931325;1;0
9.11424831386147;54.8753863059349;1;0
9.10644993669976;54.83094881151;1;0
9.08260335971092;54.8212974093196;1;0
9.07793053016256;54.8186878688455;1;0
9.10017396017659;54.816702012481;1;0
9.1212674706109;54.7898929088267;1;0
9.10870506890094;54.7782454048401;1;0
9.1117603033836;54.7701754872177;1;0
9.0793829354366;54.7580167482553;1;0
9.08124064948755;54.715960420453;1;0
9.06396261747093;54.702648233198;1;0
9.06844254353091;54.7004775088642;1;0
9.12576837489026;54.6921782501565;1;0
9.15088623534073;54.7025053291921;1;0
9.17297076787326;54.7008513968837;1;0
9.17862898232978;54.671661349311;1;0
9.19447912744282;54.6601653477671;1;0
9.22386596710109;54.6494779446099;1;0
9.2226926282858;54.6303951589268;1;0
9.24314811915946;54.6092974527645;1;0
9.26761543932496;54.6016087754573;1;0
9.25592283418109;54.6002209779267;1;0
9.25122028554997;54.5804118405161;1;0
9.26364542252003;54.5763596198975;1;0
9.28631045695326;54.5730196853262;1;0
9.31226053137195;54.5548717224069;1;0
9.29389987845733;54.5381079452503;1;0
9.29147617782048;54.52105883073;1;0
9.28752076816564;54.49886963025;1;0
9.31342958180286;54.479485271986;1;0
9.31865911780144;54.4773812237495;1;0
9.32370736819425;54.462135919795;1;0
9.3273455425907;54.4484090308304;1;0
9.29968731231702;54.4316611271634;1;0
9.29120834064589;54.4225808812383;1;0
9.27694454667547;54.4140236082015;1;0
9.26545002150066;54.3969234880546;1;0
9.25898475002266;54.3923555330242;1;0
9.2608327729524;54.3851379319435;1;0
9.26499728194987;54.3744541997838;1;0
9.23124945578458;54.377597633141;1;0
9.2092912328307;54.3876086209415;1;0
9.2055135006018;54.3833195658547;1;0
9.20870250135812;54.3686713816075;1;0
9.18612555173567;54.3577651778234;1;0
9.1769262414007;54.3363060388937;1;0
9.19442743402329;54.3175339856007;1;0
9.22367940585165;54.3242151286467;1;0
9.22845452366173;54.3288064199439;1;0
9.22044957404635;54.3468518383106;1;0
9.2298256605099;54.3486337081134;1;0
9.27392807161683;54.3288974895431;1;0
9.27549263391927;54.3099718517509;1;0
9.26049596927749;54.3076080481525;1;0
9.28522254626695;54.2904638612119;1;0
9.28257394885206;54.2871978429863;1;0
9.29697936277143;54.2765520249137;1;0
9.34255066359123;54.2823891043768;1;0
9.39497535768317;54.2904743467174;1;0
9.39786896719598;54.2879333380449;1;0
9.40537740888606;54.267448775179;1;0
9.4226464749887;54.2659712109115;1;0
9.43435276483798;54.258157488508;1;0
9.44347155071012;54.2484093142621;1;0
9.43429646950279;54.2381931032545;1;0
9.43590750352603;54.228042992756;1;0
9.43081616533095;54.208894922977;1;0
9.37303492565588;54.2045419605862;1;0
9.34330079461116;54.1915555020843;1;0
9.313260316002;54.1902988311783;1;0
9.2937044197705;54.1916496760133;1;0
9.28752109713571;54.1904066874518;1;0
9.28723931820632;54.1895563381248;1;0
9.24473319841702;54.1886518342154;1;0
9.23864840225269;54.1802531865691;1;0
9.24329573189106;54.1786826003245;1;0
9.23096602244436;54.1540424382444;1;0
9.18059616043102;54.1595837876726;1;0
9.15835945979488;54.13781662027;1;0
9.14439676706362;54.1269253703065;1;0
9.14391397663392;54.1332770023167;1;0
9.12857275498251;54.1398269729386;1;0
9.09049981625247;54.13298122324;1;0
9.05817530233407;54.1363306723399;1;0
9.05568937580537;54.1424962469549;1;0
9.01305151366688;54.1371643054656;1;0
8.9876174821715;54.1457549860733;1;0
8.97684580182702;54.1405115681023;1;0
8.95110916794886;54.1378823567696;1;0
8.93340973083825;54.1254222447024;1;0
8.90846549955296;54.1366286045185;1;0
8.887269014001;54.1323953585818;1;0
8.86673215534316;54.1241895813327;1;0
8.83992521881778;54.1338519889576;1;0
8.82655187403326;54.148674511619;1;0
8.81839884154709;54.1684941136035;1;0
8.80884201518798;54.1787378558941;1;0
8.82963532604455;54.2066077348901;1;0
8.83800731620976;54.2175357567518;1;0
8.84258477050255;54.2676326340371;1;0
